Unnamed: 0,MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrType,MasVnrArea,ExterQual,Foundation,BsmtQual,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,CentralAir,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageCars,GarageArea,PavedDrive,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1057,9,3,17673,1,1,3,0,2,0,5,7,6,1994,1994,1,0,3,2,3,595,0,378,973,1,0,1850,0,0,2,1,3,1,3,7,1,3,2,467,2,98,0,0,0,0,0,4,2009,2,5,248000
1059,8,3,11275,1,3,1,0,0,1,0,6,7,1932,1950,1,410,0,1,0,297,0,0,854,1,0,1991,0,0,1,1,3,1,0,7,1,3,2,432,2,0,0,0,0,0,0,7,2007,2,5,220000
1060,0,3,4920,1,2,3,0,4,0,2,8,5,2001,2001,1,0,3,2,3,616,0,722,1338,1,0,1338,1,0,2,0,2,1,3,6,0,4,2,582,2,0,0,0,0,0,0,0,2010,2,5,213500
1061,5,0,17673,0,2,2,0,4,0,2,3,4,1935,1950,1,0,2,1,0,0,0,894,894,1,0,894,0,0,1,0,2,1,0,6,0,4,3,938,2,20,0,0,0,0,0,1,2008,4,5,81000
1062,3,4,13600,1,2,3,0,4,0,5,5,5,1900,1950,1,0,0,0,0,0,0,662,662,0,0,2337,0,0,2,0,4,1,0,10,0,4,2,560,2,57,0,0,0,0,0,11,2007,2,5,90000
1063,5,4,6000,1,2,3,0,4,0,2,6,6,1925,1980,1,0,0,0,0,397,0,706,1103,1,0,1103,0,0,1,0,2,1,3,5,1,3,2,440,2,120,0,0,0,0,0,5,2006,2,5,110500
1064,4,3,11000,1,3,3,0,1,0,2,5,6,1966,1966,1,200,0,1,0,740,0,184,1154,1,0,1154,0,0,1,1,3,1,0,6,1,5,2,480,2,58,0,0,0,0,0,9,2009,2,5,154000
1066,9,3,7837,1,3,3,0,4,0,5,6,7,1993,1994,1,0,3,2,3,0,0,799,799,1,0,1571,0,0,2,1,3,1,0,7,1,0,2,380,2,40,0,0,0,0,0,8,2009,2,5,178000
1067,9,3,9760,1,2,3,0,4,1,5,6,6,1964,1964,1,360,0,1,0,674,0,0,780,1,0,1611,1,0,1,1,4,1,0,7,0,4,2,442,2,128,0,0,0,0,0,6,2008,2,5,167900
1068,1,4,3964,1,2,3,0,4,0,5,6,4,1973,1973,1,0,0,1,3,837,0,105,942,1,0,2521,1,0,2,1,4,1,0,10,1,3,2,576,2,20,0,0,0,0,0,6,2006,2,5,151400
1069,7,3,9600,1,2,3,0,4,0,1,5,7,1949,2003,1,0,0,1,0,220,0,625,845,1,0,893,0,0,1,0,2,1,3,4,0,4,2,576,2,0,0,0,0,0,0,8,2007,2,5,135000
1070,4,3,10152,1,2,3,0,4,0,2,5,5,1956,1956,1,120,0,1,0,586,0,462,1048,1,0,1048,1,0,1,0,3,1,0,6,0,4,1,286,2,20,0,0,0,0,0,6,2007,2,5,135000
1071,9,3,11700,1,2,3,0,4,0,5,6,6,1968,1968,1,0,0,1,0,298,0,429,727,1,0,1556,0,0,1,1,4,1,0,8,0,4,2,441,2,0,0,0,0,0,0,8,2009,2,5,154000
1073,9,3,7950,1,3,0,0,0,0,5,6,6,1977,1977,1,140,0,1,0,535,0,155,690,1,0,1426,0,0,1,1,3,1,0,6,0,4,2,440,2,0,0,0,0,0,0,5,2009,2,5,159500
1074,4,3,8556,1,2,3,0,4,0,2,7,5,2006,2006,1,0,3,2,3,0,0,1240,1240,1,0,1240,0,0,2,0,2,1,3,5,0,4,3,826,2,93,0,0,0,0,0,8,2007,2,5,194000
1075,10,3,13125,1,2,3,0,4,0,5,7,6,1940,1984,1,0,0,1,0,410,0,390,800,1,0,1740,0,0,1,1,3,1,0,6,2,3,1,240,2,0,0,0,0,0,0,5,2007,0,5,219500
1076,8,3,10800,1,2,3,0,4,0,0,5,7,1936,1989,1,0,0,1,2,626,0,170,796,1,0,1466,0,0,2,0,3,1,3,7,1,0,2,566,2,21,0,0,0,0,0,0,2006,2,5,170000
1077,4,3,15870,1,3,3,0,0,0,2,5,5,1969,1969,1,0,0,1,0,75,0,230,1096,1,0,1096,1,0,1,0,3,1,0,6,0,4,1,299,2,32,0,0,0,0,0,7,2006,2,0,138800
1078,0,4,4435,1,2,3,0,4,0,2,6,5,2004,2004,1,169,3,2,3,662,0,186,848,1,0,848,1,0,1,0,1,1,3,3,1,3,2,420,2,0,0,0,0,0,0,8,2006,2,5,155900
1079,4,3,8775,1,2,3,0,4,0,2,5,5,1994,1994,1,0,0,2,3,495,0,495,990,1,0,990,0,0,1,0,3,1,0,5,0,4,1,299,2,64,0,0,0,0,0,0,2007,2,5,126000
1080,4,3,11040,1,2,3,0,4,0,2,6,7,1971,2004,1,144,3,1,0,656,0,602,1258,1,0,1258,0,0,2,0,3,1,3,5,0,4,2,528,2,0,0,0,0,0,0,10,2008,3,0,145000
1081,4,3,7500,1,2,3,0,0,0,2,5,5,1963,1963,1,0,0,1,0,824,0,216,1040,1,0,1040,1,0,1,1,3,1,0,5,0,4,1,308,2,0,0,0,0,0,0,6,2010,2,5,133000
1082,4,3,8749,1,2,3,0,4,0,2,7,5,2002,2002,1,100,3,2,3,0,0,1459,1459,1,0,1459,0,0,2,0,3,1,3,6,1,3,2,527,2,39,0,0,0,0,0,11,2007,2,5,192000
1083,4,3,8800,1,2,3,0,4,0,2,6,6,1964,1964,1,410,0,1,0,553,0,698,1251,1,0,1251,1,0,1,0,3,1,0,6,2,3,1,461,2,116,0,0,0,0,0,7,2006,2,5,160000
1084,9,3,13031,1,1,3,0,0,0,5,6,5,1995,1996,1,0,0,2,3,592,0,99,691,1,0,1498,0,0,2,1,3,1,0,6,1,0,2,409,2,44,0,0,0,0,0,5,2006,2,5,187500
1085,13,3,9069,1,2,3,0,4,0,6,6,6,1992,1992,1,0,0,2,3,747,0,189,936,1,0,996,1,0,1,0,2,1,3,5,0,4,2,564,2,0,0,0,0,0,0,0,2010,2,5,147000
1086,1,4,1974,1,2,3,0,4,0,5,4,5,1973,1973,1,0,0,1,0,334,0,212,546,1,0,1092,0,0,1,1,3,1,0,6,0,4,1,286,2,96,0,0,0,0,0,8,2010,2,5,83500
1087,9,1,10574,1,2,3,0,4,0,5,8,5,2005,2006,1,0,3,2,3,0,0,1082,1082,1,0,1953,0,0,2,1,3,1,3,9,1,3,3,938,2,50,0,0,0,0,0,8,2009,2,5,252000
1088,1,4,2522,1,2,3,0,4,0,5,7,5,2004,2004,2,50,3,2,3,0,0,970,970,1,0,1709,0,0,2,0,3,1,3,7,0,4,2,380,2,40,0,0,0,0,0,0,2006,2,5,137500
1089,0,1,3316,1,3,3,0,4,0,2,8,5,2005,2005,1,0,3,2,3,1039,0,208,1247,1,0,1247,1,0,1,1,1,1,3,4,1,3,2,550,2,84,0,0,0,0,0,0,2006,2,5,197000
1091,1,1,2160,1,2,3,0,4,0,5,7,5,1999,2000,1,212,3,2,3,510,0,90,600,1,0,1252,1,0,2,1,2,1,3,4,0,4,2,462,2,48,0,0,0,0,0,7,2008,2,5,160000
1092,8,3,8400,1,2,0,0,4,0,0,6,5,1925,1950,1,0,0,2,0,423,0,758,1181,1,0,1694,0,0,2,0,4,1,0,7,1,3,2,576,2,0,0,0,0,0,0,6,2008,2,5,136500
1093,4,3,9230,1,2,3,0,0,0,2,5,7,1965,1998,1,166,0,1,0,661,0,203,864,1,0,1200,1,0,1,1,1,1,3,6,0,4,2,884,2,64,0,0,0,0,0,10,2006,2,5,146000
1094,4,3,5868,1,2,3,0,4,0,2,5,7,1956,2000,1,0,0,1,0,248,0,448,936,1,0,936,1,0,1,0,2,1,0,4,0,4,1,308,2,0,0,0,0,0,0,8,2010,2,5,129000
1095,4,3,9317,1,3,3,0,4,0,2,6,5,2006,2006,1,0,3,2,3,24,0,1290,1314,1,0,1314,0,0,2,0,3,1,3,6,1,3,2,440,2,22,0,0,0,0,0,7,2007,2,5,176432
1096,10,4,6882,1,2,3,0,4,0,5,6,7,1914,2006,1,0,0,2,0,0,0,684,684,1,0,1355,0,0,1,1,3,1,3,7,0,4,0,0,2,0,0,0,0,0,0,7,2007,2,5,127000
1097,0,3,3696,1,2,3,0,4,0,2,8,5,1986,1986,1,0,3,1,3,0,0,1074,1074,1,0,1088,0,0,1,1,2,1,3,5,0,4,2,461,2,74,0,0,0,0,0,10,2007,2,5,170000
1098,8,4,6000,1,2,3,0,4,0,0,4,6,1936,1950,1,0,0,0,0,672,0,0,672,1,0,1324,0,0,1,0,3,1,0,6,0,4,1,240,2,0,0,0,0,0,0,5,2009,2,5,128000
1099,4,3,11880,1,3,3,0,4,0,2,7,5,1978,1978,1,206,0,1,3,704,0,567,1271,1,0,1601,0,0,2,0,3,1,0,7,1,0,2,478,2,0,0,0,0,0,0,0,2009,3,0,157000
1100,5,3,8400,1,2,0,0,4,0,2,2,5,1920,1950,1,0,0,1,0,290,0,0,290,0,0,438,0,0,1,0,1,1,2,3,0,4,1,246,0,0,0,0,0,0,0,4,2009,2,5,60000
1101,4,3,9758,1,3,3,0,4,0,2,5,5,1971,1971,1,0,0,1,0,412,0,251,950,1,0,950,0,0,1,0,3,1,0,5,0,4,1,280,2,0,0,0,0,0,0,5,2007,2,5,119500
1102,4,3,7000,1,2,3,0,4,0,2,5,7,1960,2002,1,45,0,1,0,588,0,422,1010,1,0,1134,0,0,1,0,2,1,0,6,0,4,1,254,2,16,0,0,0,0,0,0,2007,2,3,135000
1103,4,3,8910,1,2,3,0,0,0,2,6,6,1959,1959,1,0,0,1,0,655,0,0,655,1,0,1194,0,0,1,0,3,1,0,6,1,2,2,539,2,0,0,0,0,0,0,5,2006,2,5,159500
1104,1,4,2016,1,2,3,0,4,0,5,5,5,1970,1970,1,304,0,1,0,0,0,630,630,1,0,1302,0,0,2,1,3,1,0,6,0,4,2,440,2,0,0,0,0,0,0,0,2007,2,5,106000
1107,9,3,17673,1,0,1,0,1,0,5,7,5,2006,2006,1,0,3,2,1,0,0,868,868,1,0,2021,0,0,2,1,3,1,3,9,1,3,2,422,2,100,0,0,0,0,0,11,2006,7,4,274725
1108,9,3,8063,1,2,3,0,4,0,5,6,5,2000,2000,1,0,0,2,3,0,0,924,924,1,0,1690,0,0,2,1,3,1,0,7,1,0,2,463,2,48,0,0,0,0,0,9,2007,2,0,181000
1110,9,3,8000,1,2,3,0,4,0,5,6,5,1995,1996,1,0,0,2,3,219,0,554,773,1,0,1658,1,0,2,1,3,1,0,8,1,0,2,431,2,84,0,0,0,0,0,6,2008,2,5,188000
1111,9,3,10480,1,2,3,0,4,0,5,7,6,1976,1976,1,410,0,1,0,403,0,400,803,1,0,1964,0,0,2,1,4,1,0,8,1,3,2,483,2,69,0,0,0,0,0,11,2008,2,5,205000
1112,4,3,7100,1,3,3,0,0,0,2,5,7,1957,1957,1,0,0,1,0,708,0,108,816,1,0,816,1,0,1,0,2,1,0,5,0,4,1,308,2,0,0,0,0,0,0,5,2006,2,5,129900
1113,4,3,8923,1,2,3,0,4,0,2,5,7,1953,2006,1,0,0,1,0,643,0,365,1008,1,0,1008,1,0,1,0,2,1,3,6,0,4,1,240,2,18,0,0,0,0,0,8,2007,2,5,134500
1114,4,3,5400,1,2,3,0,4,0,2,5,7,1954,2000,1,0,0,1,0,415,0,418,833,1,0,833,0,0,1,0,2,1,3,4,0,4,1,326,2,0,0,0,0,0,0,1,2006,2,5,117000
1115,4,3,12085,1,2,3,0,4,0,2,8,5,2007,2007,2,328,3,2,1,1004,0,730,1734,1,0,1734,1,0,2,0,3,1,1,7,1,3,3,928,2,0,0,0,0,0,0,9,2007,7,4,318000
1116,12,3,7750,1,2,3,0,4,0,7,8,5,2002,2002,1,0,3,2,3,353,0,55,408,1,0,1419,1,0,2,1,3,1,3,7,1,0,2,527,2,0,0,0,0,0,0,7,2009,2,5,184100
1117,4,3,9764,1,3,3,0,2,0,2,5,7,1967,2003,1,0,0,1,0,702,0,192,894,1,0,894,1,0,1,0,3,1,3,5,0,4,2,450,2,0,0,0,0,0,0,8,2008,2,5,130000
1118,12,3,13825,1,2,3,0,4,0,7,5,6,1958,1987,1,0,0,1,0,0,0,533,533,1,0,1601,0,0,1,0,3,1,0,6,0,4,1,300,2,34,0,0,0,0,0,2,2008,2,5,140000
1119,4,3,7560,1,2,3,0,4,0,2,5,5,1959,1959,1,0,0,1,0,369,0,671,1040,1,0,1040,0,0,1,0,3,1,0,6,0,4,1,286,2,0,0,0,0,0,0,5,2006,2,5,133700
1120,5,4,8263,1,2,0,0,4,1,2,6,5,1920,1950,1,0,0,0,0,0,0,1012,1012,1,0,1012,0,0,1,0,2,1,0,6,1,3,1,308,2,22,0,0,0,0,0,8,2007,2,5,118400
1121,4,3,10084,1,2,3,0,4,0,2,7,5,2005,2006,1,196,3,2,3,24,0,1528,1552,1,0,1552,0,0,2,0,3,1,3,7,0,4,3,782,2,20,0,0,0,0,0,5,2006,7,4,212900
1124,12,3,9125,1,3,3,0,4,0,7,7,5,1992,1992,1,170,0,2,3,0,0,384,384,1,0,1482,0,0,2,1,3,1,3,7,1,0,2,392,2,25,0,0,0,0,0,5,2007,2,5,163900
1125,4,3,10434,1,2,3,0,4,0,2,4,5,1955,1955,1,0,0,1,0,0,0,1005,1005,1,0,1005,0,0,1,0,2,1,2,5,1,0,2,672,2,0,0,0,0,0,0,9,2009,2,5,115000
1126,0,3,3684,1,2,3,0,4,0,2,7,5,2007,2007,1,130,3,2,3,0,0,1373,1373,1,0,1555,0,0,2,0,2,1,3,7,1,0,3,660,2,20,0,0,0,0,0,6,2009,2,5,174000
1127,4,3,14572,1,0,3,0,0,0,2,7,5,2004,2004,1,0,3,2,3,1300,0,230,1530,1,0,1530,1,0,2,0,3,1,3,7,1,3,3,630,2,36,0,0,0,0,0,9,2007,2,3,259000
1128,9,3,11796,1,3,3,0,4,0,5,7,5,2004,2005,1,0,3,2,3,0,0,847,847,1,0,1959,0,0,2,1,4,1,3,8,1,3,2,434,2,48,0,0,0,0,0,5,2007,2,5,215000
1129,14,4,7200,1,2,3,0,4,0,6,5,5,1980,1980,1,180,0,1,3,936,0,0,936,1,0,936,1,0,1,0,2,1,0,4,0,4,2,672,2,0,0,0,0,0,0,1,2007,2,5,140000
1131,4,3,10712,1,2,3,0,4,0,2,5,5,1991,1992,1,0,0,2,3,212,0,762,974,1,0,974,0,0,1,0,3,1,0,5,0,4,0,0,2,28,0,0,0,0,0,11,2007,8,0,93500
1132,10,4,9900,1,2,3,0,4,0,5,6,4,1885,1950,1,0,0,0,0,0,0,1008,1008,1,0,2210,0,0,2,0,4,1,2,8,0,4,1,205,0,48,0,0,0,0,0,8,2007,2,5,117500
1133,9,3,9828,1,3,3,0,4,0,5,8,5,1995,1995,1,0,3,2,3,584,0,544,1128,1,0,2020,0,0,2,1,3,1,3,8,1,0,2,466,2,155,0,0,0,0,0,6,2009,2,5,239500
1134,9,3,8773,1,3,1,0,4,0,5,6,5,1997,1997,1,0,0,2,3,0,0,916,916,1,0,1600,0,0,2,1,3,1,0,7,1,0,2,460,2,38,0,0,0,0,0,1,2007,2,5,169000
1135,5,4,6180,1,2,3,0,0,0,2,6,5,1926,1950,1,0,0,0,0,0,0,960,960,0,0,986,0,0,1,0,2,1,0,5,1,3,1,180,2,128,0,0,0,0,0,8,2007,2,5,102000
1136,8,3,9600,1,2,3,0,4,0,0,6,5,1950,1950,1,0,0,1,0,280,0,752,1032,1,0,1252,0,0,1,0,3,1,0,6,0,4,1,288,2,0,0,0,0,0,0,0,2008,2,0,119000
1137,8,3,6342,1,2,3,0,4,0,0,5,7,1885,1996,1,0,0,1,0,0,0,780,780,0,0,1020,0,0,1,0,2,1,0,6,0,4,0,0,0,0,0,0,0,0,0,8,2010,2,5,94000
1138,4,3,9819,1,3,3,0,4,1,2,6,5,1977,1977,1,0,0,2,0,1567,0,0,1567,1,0,1567,1,0,2,0,2,1,3,5,2,0,2,714,2,32,0,0,0,0,0,8,2009,2,5,196000
1139,5,3,8731,1,3,3,0,4,0,2,5,5,1920,1950,1,0,0,0,0,645,0,270,915,1,0,1167,0,0,1,0,3,1,0,6,1,3,2,495,2,0,0,0,0,0,0,8,2007,2,5,144000
1140,4,3,7350,1,2,3,0,0,0,2,5,7,1951,1951,1,0,0,1,0,852,0,100,952,1,0,952,1,0,1,0,2,1,0,4,0,4,2,840,2,0,0,0,0,0,0,6,2008,3,0,139000
1141,9,3,10304,1,3,3,0,1,0,5,5,7,1976,1976,1,44,0,1,0,381,0,399,780,1,0,1868,1,0,2,1,4,1,3,9,1,0,2,484,2,96,0,0,0,0,0,10,2009,2,5,197500
1144,3,3,12180,1,2,3,0,4,0,0,4,4,1941,1950,1,0,0,0,3,348,0,324,672,0,0,924,1,0,1,0,2,1,2,5,0,4,1,280,2,0,0,0,0,0,0,5,2010,2,5,80000
1145,8,4,6240,1,2,3,0,4,0,0,5,6,1928,1950,1,0,0,0,0,0,0,1042,1042,1,0,1576,0,0,1,0,3,1,0,8,1,3,1,225,2,0,0,0,0,0,0,1,2006,2,3,149000
1146,4,3,11200,1,2,3,0,4,0,2,6,5,1985,1985,1,85,3,1,3,1258,0,40,1298,1,0,1298,1,0,2,0,3,1,3,5,1,0,2,403,2,26,0,0,0,0,0,8,2006,2,5,180000
1147,10,3,12000,1,2,0,0,4,0,5,7,7,1941,1950,1,0,0,1,0,275,0,429,704,1,0,1564,0,0,1,1,3,1,2,7,1,3,1,234,2,0,0,0,0,0,0,5,2009,2,5,174500
1148,8,4,5700,1,2,3,0,4,0,0,7,7,1926,1950,1,0,0,2,0,0,0,572,572,1,0,1111,0,0,1,0,2,1,0,5,1,3,1,288,2,0,0,0,0,0,0,1,2008,2,5,116900
1149,10,4,9000,1,2,3,0,4,0,5,7,7,1920,1988,1,0,0,2,0,624,0,26,650,1,0,1482,0,0,1,0,3,1,0,7,0,4,2,324,2,0,0,0,0,0,0,5,2009,2,5,143000
1150,4,3,8280,1,3,3,0,4,0,2,6,5,1950,1950,1,0,0,1,0,0,0,932,932,1,0,932,0,0,1,0,2,1,3,4,1,3,1,306,2,0,0,0,0,0,0,9,2007,2,5,124000
1151,4,3,17673,1,2,3,0,4,0,2,5,4,1959,1959,1,132,0,1,0,176,0,1290,1466,1,0,1466,0,0,1,1,3,1,2,6,2,3,2,528,2,140,0,0,0,0,0,9,2006,2,5,149900
1152,4,3,14115,1,3,3,0,4,0,2,6,7,1956,2004,1,0,0,2,0,296,0,230,1073,1,0,1811,0,0,1,0,2,1,1,6,1,3,2,470,2,0,0,0,0,0,0,5,2006,2,0,230000
1153,5,4,5890,1,2,3,0,0,0,2,6,7,1930,2007,1,0,3,0,0,538,0,278,816,1,0,816,0,0,1,0,2,1,0,5,0,4,1,432,2,0,0,0,0,0,0,6,2008,2,5,120500
1154,9,3,13700,1,3,3,0,4,0,5,7,6,1965,1988,2,288,0,1,0,454,0,410,864,1,0,1820,0,0,1,2,4,1,3,8,2,3,2,492,2,84,0,0,0,0,0,8,2008,2,5,201800
1155,4,3,10768,1,3,3,0,0,0,2,5,7,1976,2004,1,0,3,1,3,1157,0,280,1437,1,0,1437,1,0,2,0,3,1,3,6,1,2,2,528,2,21,0,0,0,0,0,5,2007,2,5,218000
1156,12,3,9350,1,2,3,0,4,0,7,5,7,1965,1999,1,0,0,2,0,633,0,586,1219,1,0,1265,0,0,2,0,3,1,3,6,1,3,2,502,2,92,0,0,0,0,0,10,2008,2,5,179900
1157,0,3,5001,1,3,3,0,4,0,2,7,5,2007,2008,2,166,3,2,3,904,0,410,1314,1,0,1314,1,0,2,0,2,1,3,6,1,3,2,626,2,62,0,0,0,0,0,5,2009,2,5,230000
1158,4,3,11932,1,2,3,0,2,0,2,8,5,2007,2008,2,186,3,2,3,0,0,1580,1580,1,0,1580,0,0,2,0,3,1,3,7,0,4,3,830,2,24,0,0,0,0,0,6,2008,4,4,235128
1159,9,3,9120,1,2,3,0,4,0,5,6,6,1974,1974,1,270,3,1,0,442,0,459,901,1,0,1876,0,0,2,1,4,1,3,8,1,0,2,540,2,69,0,0,0,0,0,5,2008,2,5,185000
1160,1,3,2280,1,2,3,0,4,0,5,6,5,1978,1978,1,0,0,1,3,311,0,544,855,1,0,1456,0,0,2,1,3,1,0,7,1,0,2,440,2,0,0,0,0,0,0,5,2010,2,5,146000
1161,4,3,14778,1,3,2,0,1,0,2,6,7,1954,2006,1,72,3,1,0,728,0,568,1296,1,0,1640,1,0,1,0,3,1,3,7,1,3,2,924,2,0,0,0,0,0,0,9,2008,2,5,224000
1162,4,3,8724,1,2,3,0,4,0,2,5,5,1968,1968,1,0,0,1,3,492,0,402,894,1,0,894,0,0,1,0,3,1,0,5,1,5,2,450,2,0,0,0,0,0,0,8,2007,2,5,129000
1165,4,3,9541,1,3,3,0,4,0,2,7,5,2009,2009,2,268,3,2,3,0,0,1502,1502,1,0,1502,0,0,2,0,3,1,3,7,0,4,2,644,2,114,0,0,0,0,0,11,2009,7,4,233170
1166,4,3,10475,1,3,3,0,0,0,2,8,5,2008,2008,2,72,3,2,3,0,0,1685,1694,1,0,1694,0,0,2,0,3,1,3,7,0,4,3,776,2,33,0,0,0,0,0,3,2010,2,5,245350
1167,9,3,10852,1,3,3,0,4,0,5,6,5,2000,2000,1,0,0,2,3,786,0,173,959,1,0,1671,1,0,2,1,3,1,0,7,1,0,2,472,2,38,0,0,0,0,0,3,2006,2,5,173000
1168,10,3,13728,1,2,3,0,0,0,5,6,7,1935,1986,1,0,0,1,0,626,0,501,1127,1,0,2108,0,0,2,0,4,1,3,7,2,0,2,540,2,0,0,0,0,0,0,5,2008,2,5,235000
1170,12,3,9880,1,2,3,0,4,0,7,6,6,1977,1977,1,0,0,1,0,522,0,574,1096,1,0,1118,1,0,1,0,3,1,0,6,1,5,1,358,2,0,0,0,0,0,0,5,2008,2,5,171000
1171,4,3,9120,1,2,3,0,4,0,2,6,6,1958,1958,1,0,0,1,0,662,0,599,1261,1,0,1261,1,0,1,0,3,1,0,6,1,0,2,433,2,0,0,0,0,0,0,9,2008,2,5,163000
1172,1,1,4017,1,3,3,0,4,0,5,7,5,2006,2007,1,0,3,2,3,0,0,625,625,1,0,1250,0,0,2,1,2,1,3,5,0,4,2,625,2,54,0,0,0,0,0,7,2008,2,5,171900
1174,10,3,16560,1,3,3,0,4,0,5,6,7,1932,1950,1,0,0,0,3,503,0,449,952,1,0,2345,0,0,2,1,4,1,0,9,1,3,2,360,2,0,0,0,0,0,0,5,2006,2,5,239000
1176,4,3,6951,1,3,3,0,1,0,2,5,5,1984,1985,1,0,0,1,0,658,0,218,876,1,0,923,1,0,1,0,3,1,0,5,0,4,1,264,2,0,0,0,0,0,0,10,2008,2,5,119500
1177,8,4,3950,1,2,0,0,4,0,0,6,7,1926,2004,1,0,0,1,0,468,0,350,818,1,0,1224,0,0,1,0,3,1,0,5,0,4,1,210,0,0,0,0,0,0,0,2,2009,2,5,115000
1178,8,3,7681,1,3,3,0,2,0,0,5,6,1921,1950,1,0,0,0,0,0,0,731,731,1,0,1343,0,0,1,1,3,1,0,7,1,3,1,186,2,0,0,0,0,0,0,5,2009,2,5,154900
1180,9,3,11170,1,1,3,0,0,0,5,7,5,1990,1991,1,0,0,4,3,1216,0,0,1216,1,0,2514,0,0,2,1,4,1,0,8,0,4,2,693,2,0,0,0,0,0,0,0,2006,2,5,250000
1183,5,3,10800,1,2,3,0,4,0,2,5,6,1920,1950,1,0,0,0,0,821,0,299,1120,1,0,1130,1,0,1,0,2,1,0,5,1,3,2,720,2,0,0,0,0,0,0,6,2006,2,5,120000
1185,8,3,9738,1,2,3,0,4,0,0,5,7,1924,1950,1,0,0,0,0,392,0,392,784,1,0,1221,1,0,1,0,4,1,0,7,0,4,1,392,2,0,0,0,0,0,0,7,2006,2,5,104900
1186,3,3,10615,1,3,0,0,0,1,5,3,5,1900,1970,1,0,0,1,2,440,0,538,978,1,0,1699,1,0,2,0,3,1,0,7,0,4,2,420,2,74,0,0,0,0,0,1,2009,2,0,95000
1187,4,3,12461,1,2,3,0,0,0,2,8,5,1994,1995,1,0,3,2,3,1456,0,168,1624,1,0,1624,1,0,2,0,2,1,3,5,1,2,3,757,2,114,0,0,0,0,0,5,2006,2,5,262000
1188,9,3,8935,1,3,3,0,4,0,5,7,5,2002,2002,1,95,3,2,3,0,0,831,831,1,0,1660,0,0,2,1,3,1,3,7,0,4,2,493,2,68,0,0,0,0,0,5,2009,2,5,195000
1189,9,3,7500,1,2,3,0,4,0,5,7,5,1999,1999,1,0,0,2,0,0,0,994,994,1,0,1804,0,0,2,1,3,1,3,7,1,0,2,442,2,60,0,0,0,0,0,6,2010,2,5,189000
1190,3,3,17673,1,2,2,0,4,1,2,4,4,1961,1975,2,149,0,1,0,1159,0,90,1249,1,0,1622,1,0,1,0,3,1,0,7,1,0,3,938,2,0,0,0,0,0,0,7,2007,2,5,168000
1191,1,1,2645,1,2,3,0,4,0,5,8,5,1999,2000,1,410,3,2,3,0,0,776,776,1,0,1441,0,0,2,1,2,1,3,5,0,4,2,492,2,0,0,0,0,0,0,9,2007,2,5,174000
1192,8,4,9600,1,2,3,0,4,0,0,5,7,1925,1994,1,0,0,2,0,0,0,702,702,1,0,1472,0,0,1,0,3,1,3,6,0,4,1,250,1,0,0,0,0,0,0,5,2007,2,5,125000
1194,9,3,9364,1,2,3,0,0,0,5,6,7,1969,1969,2,143,0,1,0,371,0,292,663,1,0,1352,0,0,1,1,4,1,0,7,0,4,1,299,2,36,0,0,0,0,0,7,2010,2,5,158000
1195,9,3,8029,1,3,3,0,4,0,5,6,5,2005,2005,1,0,0,2,3,0,0,728,728,1,0,1456,0,0,2,1,3,1,3,8,0,4,2,400,2,24,0,0,0,0,0,5,2008,2,5,176000
1196,9,3,14054,1,3,3,0,4,0,5,7,5,2006,2006,1,0,3,2,3,0,0,879,879,1,0,1863,0,0,2,1,4,1,3,9,1,3,3,660,2,17,0,0,0,0,0,9,2006,7,4,219210
1197,11,4,8850,1,3,0,0,0,0,4,7,6,1916,1950,1,0,0,0,0,0,0,815,815,1,0,1690,0,0,1,0,3,1,0,7,1,3,1,225,2,0,0,0,0,0,0,5,2006,5,5,144000
1198,4,3,9100,1,2,3,0,4,0,2,7,5,2001,2001,1,0,3,2,3,0,0,1212,1212,1,0,1212,0,0,2,0,3,1,3,6,0,4,2,573,2,0,0,0,0,0,0,6,2009,2,5,178000
1199,4,3,11235,1,2,3,0,4,0,2,4,5,1963,1979,1,51,0,1,0,547,0,504,1051,1,0,1382,0,0,1,1,3,1,0,6,1,5,2,459,2,82,0,0,0,0,0,10,2006,2,5,148000
1200,4,3,9353,1,2,3,0,4,0,2,4,5,1970,1970,1,0,0,1,0,0,0,864,864,1,0,864,0,0,1,0,3,1,0,5,0,4,1,280,2,0,0,0,0,0,0,5,2006,8,0,116050
1201,9,3,10400,1,2,3,0,0,0,5,7,5,1998,1998,1,0,0,2,3,0,0,866,866,1,0,1779,0,0,2,1,3,1,3,6,0,4,2,546,2,36,0,0,0,0,0,7,2009,2,5,197900
1202,8,4,6000,1,2,3,0,0,0,0,5,7,1925,1997,1,0,0,0,0,0,0,884,884,1,0,1348,1,0,1,0,3,1,0,5,1,2,1,216,0,0,0,0,0,0,0,8,2009,2,5,117000
